level,chunkID,chunk_size
1,3589000,1000
1,3590000,1000
1,3591000,1000
1,3592000,1000
1,3593000,1000
1,3594000,1000
1,3595000,1000
1,3596000,1000
1,3597000,1000
1,3598000,1000
1,3599000,1000
1,3600000,1000
1,3601000,1000
1,3602000,1000
1,3603000,1000
1,3604000,1000
1,3605000,1000
1,3606000,1000
1,3607000,1000
1,3608000,1000
1,3609000,1000
1,3610000,1000
1,3611000,1000
1,3612000,1000
1,3613000,1000
1,3614000,1000
1,3615000,1000
1,3616000,1000
1,3617000,1000
1,3618000,1000
1,3619000,1000
1,3620000,1000
1,3621000,1000
1,3622000,1000
1,3623000,1000
1,3624000,1000
1,3625000,1000
1,3626000,1000
1,3627000,1000
1,3628000,1000
1,3629000,1000
1,3630000,1000
1,3631000,1000
1,3632000,1000
1,3633000,1000
1,3634000,1000
1,3635000,1000
1,3636000,1000
1,3637000,1000
1,3638000,1000
1,3639000,1000
1,3640000,1000
1,3641000,1000
1,3642000,1000
1,3643000,1000
1,3644000,1000
1,3645000,1000
1,3646000,1000
1,3647000,1000
1,3648000,1000
1,3649000,1000
1,3650000,1000
1,3651000,1000
1,3652000,1000
1,3653000,1000
1,3654000,1000
1,3655000,1000
1,3656000,1000
1,3657000,1000
1,3658000,1000
1,3659000,1000
1,3660000,1000
1,3661000,1000
1,3662000,1000
1,3663000,1000
1,3664000,1000
1,3665000,1000
1,3666000,1000
1,3667000,1000
1,3668000,1000
1,3669000,1000
1,3670000,1000
1,3671000,1000
1,3672000,1000
1,3673000,1000
1,3674000,1000
1,3675000,1000
1,3676000,1000
1,3677000,1000
1,3678000,1000
1,3679000,1000
1,3680000,1000
1,3681000,1000
1,3682000,1000
1,3683000,1000
1,3684000,1000
1,3685000,1000
1,3686000,1000
1,3687000,1000
1,3688000,1000
1,3689000,1000
1,3690000,1000
1,3691000,1000
1,3692000,1000
1,3693000,1000
1,3694000,1000
1,3695000,1000
1,3696000,1000
1,3697000,1000
1,3698000,1000
1,3699000,1000
1,3700000,1000
1,3701000,1000
1,3702000,1000
1,3703000,1000
1,3704000,1000
1,3705000,1000
1,3706000,1000
1,3707000,1000
1,3708000,1000
1,3709000,1000
1,3710000,1000
1,3711000,1000
1,3712000,1000
1,3713000,1000
1,3714000,1000
1,3715000,1000
1,3716000,1000
1,3717000,1000
1,3718000,1000
1,3719000,1000
1,3720000,1000
1,3721000,1000
1,3722000,1000
1,3723000,1000
1,3724000,1000
1,3725000,1000
1,3726000,1000
1,3727000,1000
1,3728000,1000
1,3729000,1000
1,3730000,1000
1,3731000,1000
1,3732000,1000
1,3733000,1000
1,3734000,1000
1,3735000,1000
1,3736000,1000
1,3737000,1000
1,3738000,1000
1,3739000,1000
1,3740000,1000
1,3741000,1000
1,3742000,1000
1,3743000,1000
1,3744000,1000
1,3745000,1000
1,3746000,1000
1,3747000,1000
1,3748000,1000
1,3749000,1000
1,3750000,1000
1,3751000,1000
1,3752000,1000
1,3753000,1000
1,3754000,1000
1,3755000,1000
1,3756000,1000
1,3757000,1000
1,3758000,1000
1,3759000,1000
1,3760000,1000
1,3761000,1000
1,3762000,1000
1,3763000,1000
1,3764000,1000
1,3765000,1000
1,3766000,1000
1,3767000,1000
1,3768000,1000
1,3769000,1000
1,3770000,1000
1,3771000,1000
1,3772000,1000
1,3773000,1000
1,3774000,1000
1,3775000,1000
1,3776000,1000
1,3777000,1000
1,3778000,1000
1,3779000,1000
1,3780000,1000
1,3781000,1000
1,3782000,1000
1,3783000,1000
1,3784000,1000
1,3785000,1000
1,3786000,1000
1,3787000,1000
1,3788000,1000
1,3789000,1000
1,3790000,1000
1,3791000,1000
1,3792000,1000
1,3793000,1000
1,3794000,1000
1,3795000,1000
1,3796000,1000
1,3797000,1000
1,3798000,1000
1,3799000,1000
1,3800000,1000
1,3801000,1000
1,3802000,1000
1,3803000,1000
1,3804000,1000
1,3805000,1000
1,3806000,1000
1,3807000,1000
1,3808000,1000
1,3809000,1000
1,3810000,1000
1,3811000,1000
1,3812000,1000
1,3813000,1000
1,3814000,1000
1,3815000,1000
1,3816000,1000
1,3817000,1000
1,3818000,1000
1,3819000,1000
1,3820000,1000
1,3821000,1000
1,3822000,1000
1,3823000,1000
1,3824000,1000
1,3825000,1000
1,3826000,1000
1,3827000,1000
1,3828000,1000
1,3829000,1000
1,3830000,1000
1,3831000,1000
1,3832000,1000
1,3833000,1000
1,3834000,1000
1,3835000,1000
1,3836000,1000
1,3837000,1000
1,3838000,1000
1,3839000,1000
1,3840000,1000
1,3841000,1000
1,3842000,1000
1,3843000,1000
1,3844000,1000
1,3845000,1000
1,3846000,1000
1,3847000,1000
1,3848000,1000
1,3849000,1000
1,3850000,1000
1,3851000,1000
1,3852000,1000
1,3853000,1000
1,3854000,1000
1,3855000,1000
1,3856000,1000
1,3857000,1000
1,3858000,1000
1,3859000,1000
1,3860000,1000
1,3861000,1000
1,3862000,1000
1,3863000,1000
1,3864000,1000
1,3865000,1000
1,3866000,1000
1,3867000,1000
1,3868000,1000
1,3869000,1000
1,3870000,1000
1,3871000,1000
1,3872000,1000
1,3873000,1000
1,3874000,1000
1,3875000,1000
1,3876000,1000
1,3877000,1000
1,3878000,1000
1,3879000,1000
1,3880000,1000
1,3881000,1000
1,3882000,1000
1,3883000,1000
1,3884000,1000
1,3885000,1000
1,3886000,1000
1,3887000,1000
1,3888000,1000
1,3889000,1000
1,3890000,1000
1,3891000,1000
1,3892000,1000
1,3893000,1000
1,3894000,1000
1,3895000,1000
1,3896000,1000
1,3897000,1000
1,3898000,1000
1,3899000,1000
1,3900000,1000
1,3901000,1000
1,3902000,1000
1,3903000,1000
1,3904000,1000
1,3905000,1000
1,3906000,1000
1,3907000,1000
1,3908000,1000
1,3909000,1000
1,3910000,1000
1,3911000,1000
1,3912000,1000
1,3913000,1000
1,3914000,1000
1,3915000,1000
1,3916000,1000
1,3917000,1000
1,3918000,1000
1,3919000,1000
1,3920000,1000
1,3921000,1000
1,3922000,1000
1,3923000,1000
1,3924000,1000
1,3925000,1000
1,3926000,1000
1,3927000,1000
1,3928000,1000
1,3929000,1000
1,3930000,1000
1,3931000,1000
1,3932000,1000
1,3933000,1000
1,3934000,1000
1,3935000,1000
1,3936000,1000
1,3937000,1000
1,3938000,1000
1,3939000,1000
1,3940000,1000
1,3941000,1000
1,3942000,1000
1,3943000,1000
1,3944000,1000
1,3945000,1000
1,3946000,1000
1,3947000,1000
1,3948000,1000
1,3949000,1000
1,3950000,1000
1,3951000,1000
1,3952000,1000
1,3953000,1000
1,3954000,1000
1,3955000,1000
1,3956000,1000
1,3957000,1000
1,3958000,1000
1,3959000,1000
1,3960000,1000
1,3961000,1000
1,3962000,1000
1,3963000,1000
1,3964000,1000
1,3965000,1000
1,3966000,1000
1,3967000,1000
1,3968000,1000
1,3969000,1000
1,3970000,1000
1,3971000,1000
1,3972000,1000
1,3973000,1000
1,3974000,1000
1,3975000,1000
1,3976000,1000
1,3977000,1000
1,3978000,1000
1,3979000,1000
1,3980000,1000
1,3981000,1000
1,3982000,1000
1,3983000,1000
1,3984000,1000
1,3985000,1000
1,3986000,1000
1,3987000,1000
1,3988000,1000
1,3989000,1000
1,3990000,1000
1,3991000,1000
1,3992000,1000
1,3993000,1000
1,3994000,1000
1,3995000,1000
1,3996000,1000
1,3997000,1000
1,3998000,1000
1,3999000,1000
1,4000000,1000
1,4001000,1000
1,4002000,1000
1,4003000,1000
1,4004000,1000
1,4005000,1000
1,4006000,1000
1,4007000,1000
1,4008000,1000
1,4009000,1000
1,4010000,1000
1,4011000,1000
1,4012000,1000
1,4013000,1000
1,4014000,1000
1,4015000,1000
1,4016000,1000
1,4017000,1000
1,4018000,1000
1,4019000,1000
1,4020000,1000
1,4021000,1000
1,4022000,1000
1,4023000,1000
1,4024000,1000
1,4025000,1000
1,4026000,1000
1,4027000,1000
1,4028000,1000
1,4029000,1000
1,4030000,1000
1,4031000,1000
1,4032000,1000
1,4033000,1000
1,4034000,1000
1,4035000,1000
1,4036000,1000
1,4037000,1000
1,4038000,1000
1,4039000,1000
1,4040000,1000
1,4041000,1000
1,4042000,1000
1,4043000,1000
1,4044000,1000
1,4045000,1000
1,4046000,1000
1,4047000,1000
1,4048000,1000
1,4049000,1000
1,4050000,1000
1,4051000,1000
1,4052000,1000
1,4053000,1000
1,4054000,1000
1,4055000,1000
1,4056000,1000
1,4057000,1000
1,4058000,1000
1,4059000,1000
1,4060000,1000
1,4061000,1000
1,4062000,1000
1,4063000,1000
1,4064000,1000
1,4065000,1000
1,4066000,1000
1,4067000,1000
1,4068000,1000
1,4069000,1000
1,4070000,1000
1,4071000,1000
1,4072000,1000
1,4073000,1000
1,4074000,1000
1,4075000,1000
1,4076000,1000
1,4077000,1000
1,4078000,1000
1,4079000,1000
1,4080000,1000
1,4081000,1000
1,4082000,1000
1,4083000,1000
1,4084000,1000
1,4085000,1000
1,4086000,1000
1,4087000,1000
1,4088000,1000
1,4089000,1000
1,4090000,1000
1,4091000,1000
1,4092000,1000
1,4093000,1000
1,4094000,1000
1,4095000,1000
1,4096000,1000
1,4097000,1000
1,4098000,1000
1,4099000,1000
1,4100000,1000
1,4101000,1000
1,4102000,1000
1,4103000,1000
1,4104000,1000
1,4105000,1000
1,4106000,1000
1,4107000,1000
1,4108000,1000
1,4109000,1000
1,4110000,1000
1,4111000,1000
1,4112000,1000
1,4113000,1000
1,4114000,1000
1,4115000,1000
1,4116000,1000
1,4117000,1000
1,4118000,1000
1,4119000,1000
1,4120000,1000
1,4121000,1000
1,4122000,1000
1,4123000,1000
1,4124000,1000
1,4125000,1000
1,4126000,1000
1,4127000,1000
1,4128000,1000
1,4129000,1000
1,4130000,1000
1,4131000,1000
1,4132000,1000
1,4133000,1000
1,4134000,1000
1,4135000,1000
1,4136000,1000
1,4137000,1000
1,4138000,1000
1,4139000,1000
1,4140000,1000
1,4141000,1000
1,4142000,1000
1,4143000,1000
1,4144000,1000
1,4145000,1000
1,4146000,1000
1,4147000,1000
1,4148000,1000
1,4149000,1000
1,4150000,1000
1,4151000,1000
1,4152000,1000
1,4153000,1000
1,4154000,1000
1,4155000,1000
1,4156000,1000
1,4157000,1000
1,4158000,1000
1,4159000,1000
1,4160000,1000
1,4161000,1000
1,4162000,1000
1,4163000,1000
1,4164000,1000
1,4165000,1000
1,4166000,1000
1,4167000,1000
1,4168000,1000
1,4169000,1000
1,4170000,1000
1,4171000,1000
1,4172000,1000
1,4173000,1000
1,4174000,1000
1,4175000,1000
1,4176000,1000
1,4177000,1000
1,4178000,1000
1,4179000,1000
1,4180000,1000
1,4181000,1000
1,4182000,1000
1,4183000,1000
1,4184000,1000
1,4185000,1000
1,4186000,1000
1,4187000,1000
1,4188000,1000
1,4189000,1000
1,4190000,1000
1,4191000,1000
1,4192000,1000
1,4193000,1000
1,4194000,1000
1,4195000,1000
1,4196000,1000
1,4197000,1000
1,4198000,1000
1,4199000,1000
1,4200000,1000
1,4201000,1000
1,4202000,1000
1,4203000,1000
1,4204000,1000
1,4205000,1000
1,4206000,1000
1,4207000,1000
1,4208000,1000
1,4209000,1000
1,4210000,1000
1,4211000,1000
1,4212000,1000
1,4213000,1000
1,4214000,1000
1,4215000,1000
1,4216000,1000
1,4217000,1000
1,4218000,1000
1,4219000,1000
1,4220000,1000
1,4221000,1000
1,4222000,1000
1,4223000,1000
1,4224000,1000
1,4225000,1000
1,4226000,1000
1,4227000,1000
1,4228000,1000
1,4229000,1000
1,4230000,1000
1,4231000,1000
1,4232000,1000
1,4233000,1000
1,4234000,1000
1,4235000,1000
1,4236000,1000
1,4237000,1000
1,4238000,1000
1,4239000,1000
1,4240000,1000
1,4241000,1000
1,4242000,1000
1,4243000,1000
1,4244000,1000
1,4245000,1000
1,4246000,1000
1,4247000,1000
1,4248000,1000
1,4249000,1000
1,4250000,1000
1,4251000,1000
1,4252000,1000
1,4253000,1000
1,4254000,1000
1,4255000,1000
1,4256000,1000
1,4257000,1000
1,4258000,1000
1,4259000,1000
1,4260000,1000
1,4261000,1000
1,4262000,1000
1,4263000,1000
1,4264000,1000
1,4265000,1000
1,4266000,1000
1,4267000,1000
1,4268000,1000
1,4269000,1000
1,4270000,1000
1,4271000,1000
1,4272000,1000
1,4273000,1000
1,4274000,1000
1,4275000,1000
1,4276000,1000
1,4277000,1000
1,4278000,1000
1,4279000,1000
1,4280000,1000
1,4281000,1000
1,4282000,1000
1,4283000,1000
1,4284000,1000
1,4285000,1000
1,4286000,1000
1,4287000,1000
1,4288000,1000
1,4289000,1000
1,4290000,1000
1,4291000,1000
1,4292000,1000
1,4293000,1000
1,4294000,1000
1,4295000,1000
1,4296000,1000
1,4297000,1000
1,4298000,1000
1,4299000,1000
1,4300000,1000
1,4301000,1000
1,4302000,1000
1,4303000,1000
1,4304000,1000
1,4305000,1000
1,4306000,1000
1,4307000,1000
1,4308000,1000
1,4309000,1000
1,4310000,1000
1,4311000,1000
1,4312000,1000
1,4313000,1000
1,4314000,1000
1,4315000,1000
1,4316000,1000
1,4317000,1000
1,4318000,1000
1,4319000,1000
1,4320000,1000
1,4321000,1000
1,4322000,1000
1,4323000,1000
1,4324000,1000
1,4325000,1000
1,4326000,1000
1,4327000,1000
1,4328000,1000
1,4329000,1000
1,4330000,1000
1,4331000,1000
1,4332000,1000
1,4333000,1000
1,4334000,1000
1,4335000,1000
1,4336000,1000
1,4337000,1000
1,4338000,1000
1,4339000,1000
1,4340000,1000
1,4341000,1000
1,4342000,1000
1,4343000,1000
1,4344000,1000
1,4345000,1000
1,4346000,1000
1,4347000,1000
1,4348000,1000
1,4349000,1000
1,4350000,1000
1,4351000,1000
1,4352000,1000
1,4353000,1000
1,4354000,1000
1,4355000,1000
1,4356000,1000
1,4357000,1000
1,4358000,1000
1,4359000,1000
1,4360000,1000
1,4361000,1000
1,4362000,1000
1,4363000,1000
1,4364000,1000
1,4365000,1000
1,4366000,1000
1,4367000,1000
1,4368000,1000
1,4369000,1000
1,4370000,1000
1,4371000,1000
1,4372000,1000
1,4373000,1000
1,4374000,1000
1,4375000,1000
1,4376000,1000
1,4377000,1000
1,4378000,1000
1,4379000,1000
1,4380000,1000
1,4381000,1000
1,4382000,1000
1,4383000,1000
1,4384000,1000
1,4385000,1000
1,4386000,1000
1,4387000,1000
1,4388000,1000
1,4389000,1000
1,4390000,1000
1,4391000,1000
1,4392000,1000
1,4393000,1000
1,4394000,1000
1,4395000,1000
1,4396000,1000
1,4397000,1000
1,4398000,1000
1,4399000,1000
1,4400000,1000
1,4401000,1000
1,4402000,1000
1,4403000,1000
1,4404000,1000
1,4405000,1000
1,4406000,1000
1,4407000,1000
1,4408000,1000
1,4409000,1000
1,4410000,1000
1,4411000,1000
1,4412000,1000
1,4413000,1000
1,4414000,1000
1,4415000,1000
1,4416000,1000
1,4417000,1000
1,4418000,1000
1,4419000,1000
1,4420000,1000
1,4421000,1000
1,4422000,1000
1,4423000,1000
1,4424000,1000
1,4425000,1000
1,4426000,1000
1,4427000,1000
1,4428000,1000
1,4429000,1000
1,4430000,1000
1,4431000,1000
1,4432000,1000
1,4433000,1000
1,4434000,1000
1,4435000,1000
1,4436000,1000
1,4437000,1000
1,4438000,1000
1,4439000,1000
1,4440000,1000
1,4441000,1000
1,4442000,1000
1,4443000,1000
1,4444000,1000
1,4445000,1000
1,4446000,1000
1,4447000,1000
1,4448000,1000
1,4449000,1000
1,4450000,1000
1,4451000,1000
1,4452000,1000
1,4453000,1000
1,4454000,1000
1,4455000,1000
1,4456000,1000
1,4457000,1000
1,4458000,1000
1,4459000,1000
1,4460000,1000
1,4461000,1000
1,4462000,1000
1,4463000,1000
1,4464000,1000
1,4465000,1000
1,4466000,1000
1,4467000,1000
1,4468000,1000
1,4469000,1000
1,4470000,1000
1,4471000,1000
1,4472000,1000
1,4473000,1000
1,4474000,1000
1,4475000,1000
1,4476000,1000
1,4477000,1000
1,4478000,1000
1,4479000,1000
1,4480000,1000
1,4481000,1000
1,4482000,1000
1,4483000,1000
1,4484000,1000
1,4485000,1000
1,4486000,1000
1,4487000,1000
1,4488000,1000
1,4489000,1000
1,4490000,1000
1,4491000,1000
1,4492000,1000
1,4493000,1000
1,4494000,1000
1,4495000,1000
1,4496000,1000
1,4497000,1000
1,4498000,1000
1,4499000,1000
1,4500000,1000
1,4501000,1000
1,4502000,1000
1,4503000,1000
1,4504000,1000
1,4505000,1000
1,4506000,1000
1,4507000,1000
1,4508000,1000
1,4509000,1000
1,4510000,1000
1,4511000,1000
1,4512000,1000
1,4513000,1000
1,4514000,1000
1,4515000,1000
1,4516000,1000
1,4517000,1000
1,4518000,1000
1,4519000,1000
1,4520000,1000
1,4521000,1000
1,4522000,1000
1,4523000,1000
1,4524000,1000
1,4525000,1000
1,4526000,1000
1,4527000,1000
1,4528000,1000
1,4529000,1000
1,4530000,1000
1,4531000,1000
1,4532000,1000
1,4533000,1000
1,4534000,1000
1,4535000,1000
1,4536000,1000
1,4537000,1000
1,4538000,1000
1,4539000,1000
1,4540000,1000
1,4541000,1000
1,4542000,1000
1,4543000,1000
1,4544000,1000
1,4545000,1000
1,4546000,1000
1,4547000,1000
1,4548000,1000
1,4549000,1000
1,4550000,1000
1,4551000,1000
1,4552000,1000
1,4553000,1000
1,4554000,1000
1,4555000,1000
1,4556000,1000
1,4557000,1000
1,4558000,1000
1,4559000,1000
1,4560000,1000
1,4561000,1000
1,4562000,1000
1,4563000,1000
1,4564000,1000
1,4565000,1000
1,4566000,1000
1,4567000,1000
1,4568000,1000
1,4569000,1000
1,4570000,1000
1,4571000,1000
1,4572000,1000
1,4573000,1000
1,4574000,1000
1,4575000,1000
1,4576000,1000
1,4577000,1000
1,4578000,1000
1,4579000,1000
1,4580000,1000
1,4581000,1000
1,4582000,1000
1,4583000,1000
1,4584000,1000
1,4585000,1000
1,4586000,1000
1,4587000,1000
1,4588000,1000
1,4589000,1000
1,4590000,1000
1,4591000,1000
1,4592000,1000
1,4593000,1000
1,4594000,1000
1,4595000,1000
1,4596000,1000
1,4597000,1000
1,4598000,1000
1,4599000,1000
1,4600000,1000
1,4601000,1000
1,4602000,1000
1,4603000,1000
1,4604000,1000
1,4605000,1000
1,4606000,1000
1,4607000,1000
1,4608000,1000
1,4609000,1000
1,4610000,1000
1,4611000,1000
1,4612000,1000
1,4613000,1000
1,4614000,1000
1,4615000,1000
1,4616000,1000
1,4617000,1000
1,4618000,1000
1,4619000,1000
1,4620000,1000
1,4621000,1000
1,4622000,1000
1,4623000,1000
1,4624000,1000
1,4625000,1000
1,4626000,1000
1,4627000,1000
1,4628000,1000
1,4629000,1000
1,4630000,1000
1,4631000,1000
1,4632000,1000
1,4633000,1000
1,4634000,1000
1,4635000,1000
1,4636000,1000
1,4637000,1000
1,4638000,1000
1,4639000,1000
1,4640000,1000
1,4641000,1000
1,4642000,1000
1,4643000,1000
1,4644000,1000
1,4645000,1000
1,4646000,1000
1,4647000,1000
1,4648000,1000
1,4649000,1000
1,4650000,1000
1,4651000,1000
1,4652000,1000
1,4653000,1000
1,4654000,1000
1,4655000,1000
1,4656000,1000
1,4657000,1000
1,4658000,1000
1,4659000,1000
1,4660000,1000
1,4661000,1000
1,4662000,1000
1,4663000,1000
1,4664000,1000
1,4665000,1000
1,4666000,1000
1,4667000,1000
1,4668000,1000
1,4669000,1000
1,4670000,1000
1,4671000,1000
1,4672000,1000
1,4673000,1000
1,4674000,1000
1,4675000,1000
1,4676000,1000
1,4677000,1000
1,4678000,1000
1,4679000,1000
1,4680000,1000
1,4681000,1000
1,4682000,1000
1,4683000,1000
1,4684000,1000
1,4685000,1000
1,4686000,1000
1,4687000,1000
1,4688000,1000
1,4689000,1000
1,4690000,1000
1,4691000,1000
1,4692000,1000
1,4693000,1000
1,4694000,1000
1,4695000,1000
1,4696000,1000
1,4697000,1000
1,4698000,1000
1,4699000,1000
1,4700000,1000
1,4701000,1000
1,4702000,1000
1,4703000,1000
1,4704000,1000
1,4705000,1000
1,4706000,1000
1,4707000,1000
1,4708000,1000
1,4709000,1000
1,4710000,1000
1,4711000,1000
1,4712000,1000
1,4713000,1000
1,4714000,1000
1,4715000,1000
1,4716000,1000
1,4717000,1000
1,4718000,1000
1,4719000,1000
1,4720000,1000
1,4721000,1000
1,4722000,1000
1,4723000,1000
1,4724000,1000
1,4725000,1000
1,4726000,1000
1,4727000,1000
1,4728000,1000
1,4729000,1000
1,4730000,1000
1,4731000,1000
1,4732000,1000
1,4733000,1000
1,4734000,1000
1,4735000,1000
1,4736000,1000
1,4737000,1000
1,4738000,1000
1,4739000,1000
1,4740000,1000
1,4741000,1000
1,4742000,1000
1,4743000,1000
1,4744000,1000
1,4745000,1000
1,4746000,1000
1,4747000,1000
1,4748000,1000
1,4749000,1000
1,4750000,1000
1,4751000,1000
1,4752000,1000
1,4753000,1000
1,4754000,1000
1,4755000,1000
1,4756000,1000
1,4757000,1000
1,4758000,1000
1,4759000,1000
1,4760000,1000
1,4761000,1000
1,4762000,1000
1,4763000,1000
1,4764000,1000
1,4765000,1000
1,4766000,1000
1,4767000,1000
1,4768000,1000
1,4769000,1000
1,4770000,1000
1,4771000,1000
1,4772000,1000
1,4773000,1000
1,4774000,1000
1,4775000,1000
1,4776000,1000
1,4777000,1000
1,4778000,1000
1,4779000,1000
1,4780000,1000
1,4781000,1000
1,4782000,1000
1,4783000,1000
1,4784000,1000
1,4785000,1000
1,4786000,1000
1,4787000,1000
1,4788000,1000
1,4789000,1000
1,4790000,1000
1,4791000,1000
1,4792000,1000
1,4793000,1000
1,4794000,1000
1,4795000,1000
1,4796000,1000
1,4797000,1000
1,4798000,1000
1,4799000,1000
1,4800000,1000
1,4801000,1000
1,4802000,1000
1,4803000,1000
1,4804000,1000
1,4805000,1000
1,4806000,1000
1,4807000,1000
1,4808000,1000
1,4809000,1000
1,4810000,1000
1,4811000,1000
1,4812000,1000
1,4813000,1000
1,4814000,1000
1,4815000,1000
1,4816000,1000
1,4817000,1000
1,4818000,1000
1,4819000,1000
1,4820000,1000
1,4821000,1000
1,4822000,1000
1,4823000,1000
1,4824000,1000
1,4825000,1000
1,4826000,1000
1,4827000,1000
1,4828000,1000
1,4829000,1000
1,4830000,1000
1,4831000,1000
1,4832000,1000
1,4833000,1000
1,4834000,1000
1,4835000,1000
1,4836000,1000
1,4837000,1000
1,4838000,1000
1,4839000,1000
1,4840000,1000
1,4841000,1000
1,4842000,1000
1,4843000,1000
1,4844000,1000
1,4845000,1000
1,4846000,1000
1,4847000,1000
1,4848000,1000
1,4849000,1000
1,4850000,1000
1,4851000,1000
1,4852000,1000
1,4853000,1000
1,4854000,1000
1,4855000,1000
1,4856000,1000
1,4857000,1000
1,4858000,1000
1,4859000,1000
1,4860000,1000
1,4861000,1000
1,4862000,1000
1,4863000,1000
1,4864000,1000
1,4865000,1000
1,4866000,1000
1,4867000,1000
1,4868000,1000
1,4869000,1000
1,4870000,1000
1,4871000,1000
1,4872000,1000
1,4873000,1000
1,4874000,1000
1,4875000,1000
1,4876000,1000
1,4877000,1000
1,4878000,1000
1,4879000,1000
1,4880000,1000
1,4881000,1000
1,4882000,1000
1,4883000,1000
1,4884000,1000
1,4885000,1000
1,4886000,1000
1,4887000,1000
1,4888000,1000
1,4889000,1000
1,4890000,1000
1,4891000,1000
1,4892000,1000
1,4893000,1000
1,4894000,1000
1,4895000,1000
1,4896000,1000
1,4897000,1000
1,4898000,1000
1,4899000,1000
1,4900000,1000
1,4901000,1000
1,4902000,1000
1,4903000,1000
1,4904000,1000
1,4905000,1000
1,4906000,1000
1,4907000,1000
1,4908000,1000
1,4909000,1000
1,4910000,1000
1,4911000,1000
1,4912000,1000
1,4913000,1000
1,4914000,1000
1,4915000,1000
1,4916000,1000
1,4917000,1000
1,4918000,1000
1,4919000,1000
1,4920000,1000
1,4921000,1000
1,4922000,1000
1,4923000,1000
1,4924000,1000
1,4925000,1000
1,4926000,1000
1,4927000,1000
1,4928000,1000
1,4929000,1000
1,4930000,1000
1,4931000,1000
1,4932000,1000
1,4933000,1000
1,4934000,1000
1,4935000,1000
1,4936000,1000
1,4937000,1000
1,4938000,1000
1,4939000,1000
1,4940000,1000
1,4941000,1000
1,4942000,1000
1,4943000,1000
1,4944000,1000
1,4945000,1000
1,4946000,1000
1,4947000,1000
1,4948000,1000
1,4949000,1000
1,4950000,1000
1,4951000,1000
1,4952000,1000
1,4953000,1000
1,4954000,1000
1,4955000,1000
1,4956000,1000
1,4957000,1000
1,4958000,1000
1,4959000,1000
1,4960000,1000
1,4961000,1000
1,4962000,1000
1,4963000,1000
1,4964000,1000
1,4965000,1000
1,4966000,1000
1,4967000,1000
1,4968000,1000
1,4969000,1000
1,4970000,1000
1,4971000,1000
1,4972000,1000
1,4973000,1000
1,4974000,1000
1,4975000,1000
1,4976000,1000
1,4977000,1000
1,4978000,1000
1,4979000,1000
1,4980000,1000
1,4981000,1000
1,4982000,1000
1,4983000,1000
1,4984000,1000
1,4985000,1000
1,4986000,1000
1,4987000,1000
1,4988000,1000
1,4989000,1000
1,4990000,1000
1,4991000,1000
1,4992000,1000
1,4993000,1000
1,4994000,1000
1,4995000,1000
1,4996000,1000
1,4997000,1000
1,4998000,1000
1,4999000,1000
1,5000000,1000
1,5001000,1000
1,5002000,1000
1,5003000,1000
1,5004000,1000
1,5005000,1000
1,5006000,1000
1,5007000,1000
1,5008000,1000
1,5009000,1000
1,5010000,1000
1,5011000,1000
1,5012000,1000
1,5013000,1000
1,5014000,1000
1,5015000,1000
1,5016000,1000
1,5017000,1000
1,5018000,1000
1,5019000,1000
1,5020000,1000
1,5021000,1000
1,5022000,1000
1,5023000,1000
1,5024000,1000
1,5025000,1000
1,5026000,1000
1,5027000,1000
1,5028000,1000
1,5029000,1000
1,5030000,1000
1,5031000,1000
1,5032000,1000
1,5033000,1000
1,5034000,1000
1,5035000,1000
1,5036000,1000
1,5037000,1000
1,5038000,1000
1,5039000,1000
1,5040000,1000
1,5041000,1000
1,5042000,1000
1,5043000,1000
1,5044000,1000
1,5045000,1000
1,5046000,1000
1,5047000,1000
1,5048000,1000
1,5049000,1000
1,5050000,1000
1,5051000,1000
1,5052000,1000
1,5053000,1000
1,5054000,1000
1,5055000,1000
1,5056000,1000
1,5057000,1000
1,5058000,1000
1,5059000,1000
1,5060000,1000
1,5061000,1000
1,5062000,1000
1,5063000,1000
1,5064000,1000
1,5065000,1000
1,5066000,1000
1,5067000,1000
1,5068000,1000
1,5069000,1000
1,5070000,1000
1,5071000,1000
1,5072000,1000
1,5073000,1000
1,5074000,1000
1,5075000,1000
1,5076000,1000
1,5077000,1000
1,5078000,1000
1,5079000,1000
1,5080000,1000
1,5081000,1000
1,5082000,1000
1,5083000,1000
1,5084000,1000
1,5085000,1000
1,5086000,1000
1,5087000,1000
1,5088000,1000
1,5089000,1000
1,5090000,1000
1,5091000,1000
1,5092000,1000
1,5093000,1000
1,5094000,1000
1,5095000,1000
1,5096000,1000
1,5097000,1000
1,5098000,1000
1,5099000,1000
1,5100000,1000
1,5101000,1000
1,5102000,1000
1,5103000,1000
1,5104000,1000
1,5105000,1000
1,5106000,1000
1,5107000,1000
1,5108000,1000
1,5109000,1000
1,5110000,1000
1,5111000,1000
1,5112000,1000
1,5113000,1000
1,5114000,1000
1,5115000,1000
1,5116000,1000
1,5117000,1000
1,5118000,1000
1,5119000,1000
1,5120000,1000
1,5121000,1000
1,5122000,1000
1,5123000,1000
1,5124000,1000
1,5125000,1000
1,5126000,1000
1,5127000,1000
1,5128000,1000
1,5129000,1000
1,5130000,1000
1,5131000,1000
1,5132000,1000
1,5133000,1000
1,5134000,1000
1,5135000,1000
1,5136000,1000
1,5137000,1000
1,5138000,1000
1,5139000,1000
1,5140000,1000
1,5141000,1000
1,5142000,1000
